"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","block","outcome","accuracy"
"167","<p> Total Tokens for current block: -1393.76</p><p>Choose one of the following gambles:</p>","1","html-button-response","125","32587","0.0-125.0","","","","2","-99.37",""
"181","<p> Total Tokens for current block: -1493.13</p><p>Choose one of the following gambles:</p>","1","html-button-response","126","32770","0.0-126.0","","","","2","-99.24",""
"189","<p> Total Tokens for current block: -1592.37</p><p>Choose one of the following gambles:</p>","1","html-button-response","127","32962","0.0-127.0","","","","2","-99.39",""
"181","<p> Total Tokens for current block: -1691.76</p><p>Choose one of the following gambles:</p>","1","html-button-response","128","33147","0.0-128.0","","","","2","-99.13",""
"160","<p> Total Tokens for current block: -1790.89</p><p>Choose one of the following gambles:</p>","1","html-button-response","129","33309","0.0-129.0","","","","2","-99.08",""
"175","<p> Total Tokens for current block: -1889.97</p><p>Choose one of the following gambles:</p>","1","html-button-response","130","33486","0.0-130.0","","","","2","-99.76",""
"161","<p> Total Tokens for current block: -1989.73</p><p>Choose one of the following gambles:</p>","1","html-button-response","131","33649","0.0-131.0","","","","2","-99.11",""
"183","<p> Total Tokens for current block: -2088.84</p><p>Choose one of the following gambles:</p>","1","html-button-response","132","33835","0.0-132.0","","","","2","-99.28",""
"173","<p> Total Tokens for current block: -2188.12</p><p>Choose one of the following gambles:</p>","1","html-button-response","133","34009","0.0-133.0","","","","2","-99.24",""
"161","<p> Total Tokens for current block: -2287.36</p><p>Choose one of the following gambles:</p>","1","html-button-response","134","34173","0.0-134.0","","","","2","-99.88",""
"176","<p> Total Tokens for current block: -2387.24</p><p>Choose one of the following gambles:</p>","1","html-button-response","135","34352","0.0-135.0","","","","2","-99.98",""
"195","<p> Total Tokens for current block: -2487.22</p><p>Choose one of the following gambles:</p>","1","html-button-response","136","34550","0.0-136.0","","","","2","-99.17",""
"187","<p> Total Tokens for current block: -2586.39</p><p>Choose one of the following gambles:</p>","1","html-button-response","137","34739","0.0-137.0","","","","2","-99.12",""
"190","<p> Total Tokens for current block: -2685.51</p><p>Choose one of the following gambles:</p>","1","html-button-response","138","34932","0.0-138.0","","","","2","-99.29",""
"181","<p> Total Tokens for current block: -2784.80</p><p>Choose one of the following gambles:</p>","1","html-button-response","139","35116","0.0-139.0","","","","2","-99.97",""
"186","<p> Total Tokens for current block: -2884.77</p><p>Choose one of the following gambles:</p>","1","html-button-response","140","35306","0.0-140.0","","","","2","-99.68",""
"191","<p> Total Tokens for current block: -2984.45</p><p>Choose one of the following gambles:</p>","1","html-button-response","141","35500","0.0-141.0","","","","2","-99.54",""
"193","<p> Total Tokens for current block: -3083.99</p><p>Choose one of the following gambles:</p>","1","html-button-response","142","35696","0.0-142.0","","","","2","-99.5",""
"187","<p> Total Tokens for current block: -3183.49</p><p>Choose one of the following gambles:</p>","1","html-button-response","143","35888","0.0-143.0","","","","2","-99.64",""
"187","<p> Total Tokens for current block: -3283.13</p><p>Choose one of the following gambles:</p>","1","html-button-response","144","36077","0.0-144.0","","","","2","-99.36",""
"181","<p> Total Tokens for current block: -3382.49</p><p>Choose one of the following gambles:</p>","1","html-button-response","145","36263","0.0-145.0","","","","2","-99.01",""
"187","<p> Total Tokens for current block: -3481.50</p><p>Choose one of the following gambles:</p>","1","html-button-response","146","36453","0.0-146.0","","","","2","-99.32",""
"182","<p> Total Tokens for current block: -3580.82</p><p>Choose one of the following gambles:</p>","1","html-button-response","147","36638","0.0-147.0","","","","2","-99.13",""
"202","<p> Total Tokens for current block: -3679.95</p><p>Choose one of the following gambles:</p>","1","html-button-response","148","36842","0.0-148.0","","","","2","-99.89",""
"169","<p> Total Tokens for current block: -3779.84</p><p>Choose one of the following gambles:</p>","1","html-button-response","149","37013","0.0-149.0","","","","2","-99.32",""
"172","<p> Total Tokens for current block: -3879.16</p><p>Choose one of the following gambles:</p>","1","html-button-response","150","37190","0.0-150.0","","","","2","-99.56",""
"202","<p> Total Tokens for current block: -3978.72</p><p>Choose one of the following gambles:</p>","1","html-button-response","151","37395","0.0-151.0","","","","2","-99.46",""
"188","<p> Total Tokens for current block: -4078.18</p><p>Choose one of the following gambles:</p>","1","html-button-response","152","37586","0.0-152.0","","","","2","-99.42",""
"178","<p> Total Tokens for current block: -4177.60</p><p>Choose one of the following gambles:</p>","1","html-button-response","153","37767","0.0-153.0","","","","2","-99.79",""
"184","<p> Total Tokens for current block: -4277.39</p><p>Choose one of the following gambles:</p>","1","html-button-response","154","37954","0.0-154.0","","","","2","-99.9",""
"181","<p> Total Tokens for current block: -4377.29</p><p>Choose one of the following gambles:</p>","1","html-button-response","155","38138","0.0-155.0","","","","2","-99.42",""
"190","<p> Total Tokens for current block: -4476.71</p><p>Choose one of the following gambles:</p>","1","html-button-response","156","38329","0.0-156.0","","","","2","-99.37",""
"173","<p> Total Tokens for current block: -4576.08</p><p>Choose one of the following gambles:</p>","1","html-button-response","157","38506","0.0-157.0","","","","2","-99.22",""
"183","<p> Total Tokens for current block: -4675.30</p><p>Choose one of the following gambles:</p>","1","html-button-response","158","38691","0.0-158.0","","","","2","-99.08",""
"181","<p> Total Tokens for current block: -4774.38</p><p>Choose one of the following gambles:</p>","1","html-button-response","159","38874","0.0-159.0","","","","2","-99.24",""
"177","<p> Total Tokens for current block: -4873.62</p><p>Choose one of the following gambles:</p>","1","html-button-response","160","39053","0.0-160.0","","","","2","-99.84",""
"541","<p> Total Tokens for Block 3: -4973.46 </p>"," ","html-keyboard-response","161","39597","0.0-161.0","","","","","",""
"463","<p> Block 4</div> Press any key to continue. </p>"," ","html-keyboard-response","162","40062","0.0-162.0","","","","","",""
"1164","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","163","41226","0.0-163.0","","","","3","-0.51",""
"154","<p> Total Tokens for current block: -0.51</p><p>Choose one of the following gambles:</p>","1","html-button-response","164","41383","0.0-164.0","","","","3","-0.08",""
"173","<p> Total Tokens for current block: -0.59</p><p>Choose one of the following gambles:</p>","1","html-button-response","165","41559","0.0-165.0","","","","3","-0.46",""
"175","<p> Total Tokens for current block: -1.05</p><p>Choose one of the following gambles:</p>","1","html-button-response","166","41736","0.0-166.0","","","","3","-0.43",""
"177","<p> Total Tokens for current block: -1.48</p><p>Choose one of the following gambles:</p>","1","html-button-response","167","41916","0.0-167.0","","","","3","-0.85",""
"181","<p> Total Tokens for current block: -2.33</p><p>Choose one of the following gambles:</p>","1","html-button-response","168","42099","0.0-168.0","","","","3","-0.48",""
"167","<p> Total Tokens for current block: -2.81</p><p>Choose one of the following gambles:</p>","1","html-button-response","169","42268","0.0-169.0","","","","3","-0.89",""
"165","<p> Total Tokens for current block: -3.70</p><p>Choose one of the following gambles:</p>","1","html-button-response","170","42437","0.0-170.0","","","","3","-0.35",""
"188","<p> Total Tokens for current block: -4.05</p><p>Choose one of the following gambles:</p>","1","html-button-response","171","42629","0.0-171.0","","","","3","-0.13",""
"174","<p> Total Tokens for current block: -4.18</p><p>Choose one of the following gambles:</p>","1","html-button-response","172","42804","0.0-172.0","","","","3","-0.36",""
"169","<p> Total Tokens for current block: -4.54</p><p>Choose one of the following gambles:</p>","1","html-button-response","173","42976","0.0-173.0","","","","3","-0.92",""
"167","<p> Total Tokens for current block: -5.46</p><p>Choose one of the following gambles:</p>","1","html-button-response","174","43145","0.0-174.0","","","","3","-0.58",""
"193","<p> Total Tokens for current block: -6.04</p><p>Choose one of the following gambles:</p>","1","html-button-response","175","43343","0.0-175.0","","","","3","-0.08",""
"187","<p> Total Tokens for current block: -6.12</p><p>Choose one of the following gambles:</p>","1","html-button-response","176","43535","0.0-176.0","","","","3","-0.52",""
"160","<p> Total Tokens for current block: -6.64</p><p>Choose one of the following gambles:</p>","1","html-button-response","177","43698","0.0-177.0","","","","3","-0.32",""
"181","<p> Total Tokens for current block: -6.96</p><p>Choose one of the following gambles:</p>","1","html-button-response","178","43883","0.0-178.0","","","","3","-0.46",""
