"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","block","outcome","sr","accuracy"
"2333","<p> Welcome to the experiment. </p> <p> Press any key to begin. </p>","d","html-keyboard-response","0","2335","0.0-0.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","","","",""
"4991","<object 
      type=""application/pdf"" 
      data=""PIL.pdf"" 
      width=""900""
      height=""500""
      > 
      </object>
      <p>Press any key to continue.</p>
      ","d","html-keyboard-response","1","7331","0.0-1.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","","","",""
"6749","<p>By checking the box below, I confirm that:</p>
      <p>  1.	I have read and understand the information sheet for the above study. 
        I have had the opportunity to consider the information, ask questions and have 
        had these answered satisfactorily. </p>
      <p>  2.	I understand that my participation is voluntary and that I am free to withdraw 
        at any time without giving any reason, without my rights being affected.</p>
      <p>  3.	I understand that data collected during the study, may be looked at by individuals 
        from The University of Warwick. I give permission for these individuals to have access to my data.</p>
      <p>  4.	I understand that my choice and response time in the study will be recorded.</p> 
      <p>  5.	I understand that my anonymized data will be made publicly available to the scientific 
        community. There will be no way to tie these anonymized data back to me personally. </p>
      <p>  6.	I understand that my data may be used in future research. </p>
      <p>  7.  I agree to take part in the above study.	</p>
      </div>
      <p> If you do not agree, please exit by closing the browser. </p>
      <p> I have read and agreed with the points above. </p>
      ","0","html-button-response","2","14083","0.0-2.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","","","",""
"48702","
        <p>This experiment should not take more than 15-20 minutes.</p>
        </div>
        <p>On the screen you will see two options, A and B.  
          You are required to choose between these options for 50 times(trials) without any prior information.
          This constitutes one block. You will have 4 such blocks.</p>
        <p>You will start the experiment with 0 tokens.
          Each option will correspond to some loss or gain of tokens.
          Each block has different token values for each option.</p>
        <p>When you click on an option, the colour of the option will change to green.
          The tokens gained or lost will be shown under the choices after each trial.
          The tokens will accumulate within each block and are shown on the screen.
          After each block, the total tokens will be shown on the screen before the start of the next block.
          At the end of all 4 blocks, the accumulated tokens for all blocks will be shown.
          These tokens will convert to bonus payments you will recieve at the end of the experiment.</p>
          </div>
          <p> Press any key to read more about how the tokens convert to additional payments.</p>
      ","enter","html-keyboard-response","3","62782","0.0-3.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","","","",""
"14765","
        <p>You will receive Â£2.00 as a base payment for 15-20 minutes of your time along with 
          additional bonus payments.</p>
        </div>
        <p>The additional bonus payments are as follows:</p>
        <p>For 0 - 100 tokens, you will receive Â£0.50</p>
        <p>For 100 - 200 tokens, you will receive Â£1.00</p>
        <p>For 200 - 300 tokens, you will receive Â£1.50</p>
        <p>If you get 300 tokens or above, you will receive Â£2.00</p>
        <p>However, if the final accumulated tokens are negative, you will not receive any additional bonus 
          payments over the base payment.</p>
          </div>
          <p> Press any key to start the experiment.</p>
      ","x","html-keyboard-response","4","77547","0.0-4.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","","","",""
"","","","pavlovia","5","78956","0.0-5.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","","","",""
"1847","<p> Block 1</div> Press any key to continue. </p>","s","html-keyboard-response","6","80804","0.0-6.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","","","",""
"1227","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","7","82032","0.0-7.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-24","S",""
"3555","<p> Total Tokens for current block: -24.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","8","85590","0.0-8.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-16","S",""
"2263","<p> Total Tokens for current block: -40.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","9","87854","0.0-9.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"1484","<p> Total Tokens for current block: -40.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","10","89339","0.0-10.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"663","<p> Total Tokens for current block: -40.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","11","90004","0.0-11.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"647","<p> Total Tokens for current block: -40.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","12","90651","0.0-12.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"1742","<p> Total Tokens for current block: -40.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","13","92395","0.0-13.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"3925","<p> Total Tokens for current block: -40.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","14","96321","0.0-14.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"2168","<p> Total Tokens for current block: -40.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","15","98490","0.0-15.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-20","S",""
"2419","<p> Total Tokens for current block: -60.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","16","100911","0.0-16.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-15","S",""
"2142","<p> Total Tokens for current block: -75.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","17","103054","0.0-17.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-39","R",""
"1878","<p> Total Tokens for current block: -114.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","18","104932","0.0-18.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-17","S",""
"2455","<p> Total Tokens for current block: -131.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","19","107388","0.0-19.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-20","S",""
"2638","<p> Total Tokens for current block: -151.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","20","110027","0.0-20.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-42","R",""
"1837","<p> Total Tokens for current block: -193.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","21","111866","0.0-21.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-45","R",""
"2351","<p> Total Tokens for current block: -238.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","22","114218","0.0-22.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"2221","<p> Total Tokens for current block: -238.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","23","116440","0.0-23.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-43","R",""
"166","<p> Total Tokens for current block: -281.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","24","116607","0.0-24.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-36","R",""
"968","<p> Total Tokens for current block: -317.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","25","117576","0.0-25.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-40","R",""
"686","<p> Total Tokens for current block: -357.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","26","118262","0.0-26.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-40","R",""
"679","<p> Total Tokens for current block: -397.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","27","118943","0.0-27.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-16","S",""
"1845","<p> Total Tokens for current block: -413.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","28","120793","0.0-28.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-25","S",""
"624","<p> Total Tokens for current block: -438.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","29","121417","0.0-29.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-16","S",""
"3085","<p> Total Tokens for current block: -454.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","30","124503","0.0-30.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-18","S",""
"1375","<p> Total Tokens for current block: -472.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","31","125879","0.0-31.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-23","S",""
"1272","<p> Total Tokens for current block: -495.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","32","127152","0.0-32.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"829","<p> Total Tokens for current block: -495.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","33","127982","0.0-33.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"1222","<p> Total Tokens for current block: -495.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","34","129205","0.0-34.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-20","S",""
"951","<p> Total Tokens for current block: -515.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","35","130158","0.0-35.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-15","S",""
"807","<p> Total Tokens for current block: -530.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","36","130966","0.0-36.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-24","S",""
"750","<p> Total Tokens for current block: -554.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","37","131717","0.0-37.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-21","S",""
"1014","<p> Total Tokens for current block: -575.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","38","132733","0.0-38.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"766","<p> Total Tokens for current block: -575.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","39","133500","0.0-39.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"566","<p> Total Tokens for current block: -575.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","40","134067","0.0-40.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"535","<p> Total Tokens for current block: -575.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","41","134603","0.0-41.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"376","<p> Total Tokens for current block: -575.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","42","134980","0.0-42.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"477","<p> Total Tokens for current block: -575.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","43","135458","0.0-43.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"407","<p> Total Tokens for current block: -575.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","44","135866","0.0-44.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-42","R",""
"351","<p> Total Tokens for current block: -617.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","45","136218","0.0-45.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"345","<p> Total Tokens for current block: -617.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","46","136563","0.0-46.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-42","R",""
"373","<p> Total Tokens for current block: -659.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","47","136938","0.0-47.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-42","R",""
"479","<p> Total Tokens for current block: -701.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","48","137418","0.0-48.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"295","<p> Total Tokens for current block: -701.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","49","137714","0.0-49.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-41","R",""
"270","<p> Total Tokens for current block: -742.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","50","137985","0.0-50.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","0","R",""
"287","<p> Total Tokens for current block: -742.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","51","138273","0.0-51.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-40","R",""
"504","<p> Total Tokens for current block: -782.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","52","138778","0.0-52.0","5bf311373a5bf00001401f64","64ad530e4483ba3cf33d797a","64c04fbbc9b4084457b0e243","0","-40","R",""
