"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","block","sr","outcome","accuracy"
"4237","<p> Welcome to the experiment. </p> <p> Press any key to begin. </p>"," ","html-keyboard-response","0","4238","0.0-0.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","","","",""
"2576","<object 
      type=""application/pdf"" 
      data=""PIL.pdf"" 
      width=""900""
      height=""500""
      > 
      </object>
      <p>Press any key to continue.</p>
      "," ","html-keyboard-response","1","6817","0.0-1.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","","","",""
"19083","<p>By checking the box below, I confirm that:</p>
      <p>  1.	I have read and understand the information sheet for the above study. 
        I have had the opportunity to consider the information, ask questions and have 
        had these answered satisfactorily. </p>
      <p>  2.	I understand that my participation is voluntary and that I am free to withdraw 
        at any time without giving any reason, without my rights being affected.</p>
      <p>  3.	I understand that data collected during the study, may be looked at by individuals 
        from The University of Warwick. I give permission for these individuals to have access to my data.</p>
      <p>  4.	I understand that my choice and response time in the study will be recorded.</p> 
      <p>  5.	I understand that my anonymized data will be made publicly available to the scientific 
        community. There will be no way to tie these anonymized data back to me personally. </p>
      <p>  6.	I understand that my data may be used in future research. </p>
      <p>  7.  I agree to take part in the above study.	</p>
      </div>
      <p> If you do not agree, please exit by closing the browser. </p>
      <p> I have read and agreed with the points above. </p>
      ","0","html-button-response","2","25902","0.0-2.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","","","",""
"38552","
        <p>This experiment should not take more than 15-20 minutes.</p>
        </div>
        <p>On the screen you will see two options, A and B.  
          You are required to choose between these options for 50 times(trials) without any prior information.
          This constitutes one block. You will have 4 such blocks.</p>
        <p>You will start the experiment with 0 tokens.
          Each option will correspond to some loss or gain of tokens.
          Each block has different token values for each option.</p>
        <p>When you click on an option, the colour of the option will change to green.
          The tokens gained or lost will be shown under the choices after each trial.
          The tokens will accumulate within each block and are shown on the screen.
          After each block, the total tokens will be shown on the screen before the start of the next block.
          At the end of all 4 blocks, the accumulated tokens for all blocks will be shown.
          These tokens will convert to bonus payments you will recieve at the end of the experiment.</p>
          </div>
          <p> Press any key to read more about how the tokens convert to additional payments.</p>
      "," ","html-keyboard-response","3","64456","0.0-3.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","","","",""
"13082","
        <p>You will receive Â£2.00 as a base payment for 15-20 minutes of your time along with 
          additional bonus payments.</p>
        </div>
        <p>The additional bonus payments are as follows:</p>
        <p>For 0 - 100 tokens, you will receive Â£0.50</p>
        <p>For 100 - 200 tokens, you will receive Â£1.00</p>
        <p>For 200 - 300 tokens, you will receive Â£1.50</p>
        <p>If you get 300 tokens or above, you will receive Â£2.00</p>
        <p>However, if the final accumulated tokens are negative, you will not receive any additional bonus 
          payments over the base payment.</p>
          </div>
          <p> Press any key to start the experiment.</p>
      "," ","html-keyboard-response","4","77540","0.0-4.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","","","",""
"","","","pavlovia","5","78304","0.0-5.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","","","",""
"1170","<p> Block 1</div> Press any key to continue. </p>"," ","html-keyboard-response","6","79473","0.0-6.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","","","",""
"7044","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","7","86520","0.0-7.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","R","35",""
"6822","<p> Total Tokens for current block: 35.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","8","93343","0.0-8.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","R","0",""
"3085","<p> Total Tokens for current block: 35.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","9","96429","0.0-9.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","23",""
"2833","<p> Total Tokens for current block: 58.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","10","99263","0.0-10.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","R","41",""
"3233","<p> Total Tokens for current block: 99.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","11","102497","0.0-11.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","R","0",""
"2921","<p> Total Tokens for current block: 99.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","12","105420","0.0-12.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","20",""
"2786","<p> Total Tokens for current block: 119.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","13","108207","0.0-13.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","18",""
"1956","<p> Total Tokens for current block: 137.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","14","110164","0.0-14.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","R","39",""
"1787","<p> Total Tokens for current block: 176.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","15","111952","0.0-15.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","21",""
"3526","<p> Total Tokens for current block: 197.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","16","115479","0.0-16.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","R","0",""
"1444","<p> Total Tokens for current block: 197.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","17","116924","0.0-17.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","21",""
"1051","<p> Total Tokens for current block: 218.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","18","117976","0.0-18.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","R","0",""
"1167","<p> Total Tokens for current block: 218.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","19","119144","0.0-19.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","22",""
"881","<p> Total Tokens for current block: 240.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","20","120026","0.0-20.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","15",""
"987","<p> Total Tokens for current block: 255.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","21","121014","0.0-21.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","19",""
"1095","<p> Total Tokens for current block: 274.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","22","122110","0.0-22.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","18",""
"1124","<p> Total Tokens for current block: 292.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","23","123234","0.0-23.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","16",""
"857","<p> Total Tokens for current block: 308.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","24","124091","0.0-24.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","19",""
"761","<p> Total Tokens for current block: 327.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","25","124854","0.0-25.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","22",""
"692","<p> Total Tokens for current block: 349.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","26","125546","0.0-26.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","15",""
"665","<p> Total Tokens for current block: 364.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","27","126212","0.0-27.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","17",""
"679","<p> Total Tokens for current block: 381.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","28","126892","0.0-28.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","25",""
"857","<p> Total Tokens for current block: 406.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","29","127750","0.0-29.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","20",""
"612","<p> Total Tokens for current block: 426.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","30","128362","0.0-30.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","23",""
"597","<p> Total Tokens for current block: 449.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","31","128960","0.0-31.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","19",""
"614","<p> Total Tokens for current block: 468.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","32","129575","0.0-32.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","16",""
"595","<p> Total Tokens for current block: 484.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","33","130172","0.0-33.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","19",""
"610","<p> Total Tokens for current block: 503.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","34","130782","0.0-34.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","17",""
"575","<p> Total Tokens for current block: 520.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","35","131358","0.0-35.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","15",""
"541","<p> Total Tokens for current block: 535.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","36","131900","0.0-36.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","23",""
"372","<p> Total Tokens for current block: 558.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","37","132273","0.0-37.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","R","0",""
"706","<p> Total Tokens for current block: 558.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","38","132980","0.0-38.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","19",""
"559","<p> Total Tokens for current block: 577.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","39","133540","0.0-39.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","18",""
"506","<p> Total Tokens for current block: 595.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","40","134047","0.0-40.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","18",""
"425","<p> Total Tokens for current block: 613.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","41","134473","0.0-41.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","15",""
"384","<p> Total Tokens for current block: 628.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","42","134857","0.0-42.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","25",""
"511","<p> Total Tokens for current block: 653.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","43","135369","0.0-43.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","21",""
"1057","<p> Total Tokens for current block: 674.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","44","136427","0.0-44.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","22",""
"595","<p> Total Tokens for current block: 696.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","45","137021","0.0-45.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","23",""
"1860","<p> Total Tokens for current block: 719.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","46","138882","0.0-46.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","21",""
"613","<p> Total Tokens for current block: 740.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","47","139495","0.0-47.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","15",""
"486","<p> Total Tokens for current block: 755.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","48","139982","0.0-48.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","25",""
"432","<p> Total Tokens for current block: 780.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","49","140413","0.0-49.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","20",""
"389","<p> Total Tokens for current block: 800.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","50","140803","0.0-50.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","21",""
"359","<p> Total Tokens for current block: 821.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","51","141163","0.0-51.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","19",""
"378","<p> Total Tokens for current block: 840.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","52","141542","0.0-52.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","15",""
"364","<p> Total Tokens for current block: 855.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","53","141907","0.0-53.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","22",""
"357","<p> Total Tokens for current block: 877.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","54","142265","0.0-54.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","17",""
"513","<p> Total Tokens for current block: 894.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","55","142779","0.0-55.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","22",""
"176","<p> Total Tokens for current block: 916.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","56","142957","0.0-56.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","0","S","17",""
"null","<p> Total Tokens for Block 1: 933.00 </p>","null","html-keyboard-response","57","144959","0.0-57.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","","","",""
"1714","<p> Block 2</div> Press any key to continue. </p>"," ","html-keyboard-response","58","146674","0.0-58.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","","","",""
"1348","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","59","148022","0.0-59.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","1","S","97",""
"748","<p> Total Tokens for current block: 97.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","60","148771","0.0-60.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","1","S","101",""
"623","<p> Total Tokens for current block: 198.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","61","149395","0.0-61.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","1","S","99",""
"963","<p> Total Tokens for current block: 297.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","62","150359","0.0-62.0","610bc6980e3d49dc4676585b","64ad530e4483ba3cf33d797a","64baae44426b788195b243df","1","S","95",""
