"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","block","outcome","sr","accuracy"
"2323","<p> Welcome to the experiment. </p> <p> Press any key to begin. </p>"," ","html-keyboard-response","0","2325","0.0-0.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","","","",""
"8298","<object 
      type=""application/pdf"" 
      data=""PIL.pdf"" 
      width=""900""
      height=""500""
      > 
      </object>
      <p>Press any key to continue.</p>
      "," ","html-keyboard-response","1","10625","0.0-1.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","","","",""
"68436","<p>By checking the box below, I confirm that:</p>
      <p>  1.	I have read and understand the information sheet for the above study. 
        I have had the opportunity to consider the information, ask questions and have 
        had these answered satisfactorily. </p>
      <p>  2.	I understand that my participation is voluntary and that I am free to withdraw 
        at any time without giving any reason, without my rights being affected.</p>
      <p>  3.	I understand that data collected during the study, may be looked at by individuals 
        from The University of Warwick. I give permission for these individuals to have access to my data.</p>
      <p>  4.	I understand that my choice and response time in the study will be recorded.</p> 
      <p>  5.	I understand that my anonymized data will be made publicly available to the scientific 
        community. There will be no way to tie these anonymized data back to me personally. </p>
      <p>  6.	I understand that my data may be used in future research. </p>
      <p>  7.  I agree to take part in the above study.	</p>
      </div>
      <p> If you do not agree, please exit by closing the browser. </p>
      <p> I have read and agreed with the points above. </p>
      ","0","html-button-response","2","79062","0.0-2.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","","","",""
"314393","
        <p>This experiment should not take more than 15-20 minutes.</p>
        </div>
        <p>On the screen you will see two options, A and B.  
          You are required to choose between these options for 50 times(trials) without any prior information.
          This constitutes one block. You will have 4 such blocks.</p>
        <p>You will start the experiment with 0 tokens.
          Each option will correspond to some loss or gain of tokens.
          Each block has different token values for each option.</p>
        <p>When you click on an option, the colour of the option will change to green.
          The tokens gained or lost will be shown under the choices after each trial.
          The tokens will accumulate within each block and are shown on the screen.
          After each block, the total tokens will be shown on the screen before the start of the next block.
          At the end of all 4 blocks, the accumulated tokens for all blocks will be shown.
          These tokens will convert to bonus payments you will recieve at the end of the experiment.</p>
          </div>
          <p> Press any key to read more about how the tokens convert to additional payments.</p>
      "," ","html-keyboard-response","3","393456","0.0-3.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","","","",""
"15095","
        <p>You will receive Â£2.00 as a base payment for 15-20 minutes of your time along with 
          additional bonus payments.</p>
        </div>
        <p>The additional bonus payments are as follows:</p>
        <p>For 0 - 100 tokens, you will receive Â£0.50</p>
        <p>For 100 - 200 tokens, you will receive Â£1.00</p>
        <p>For 200 - 300 tokens, you will receive Â£1.50</p>
        <p>If you get 300 tokens or above, you will receive Â£2.00</p>
        <p>However, if the final accumulated tokens are negative, you will not receive any additional bonus 
          payments over the base payment.</p>
          </div>
          <p> Press any key to start the experiment.</p>
      "," ","html-keyboard-response","4","408552","0.0-4.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","","","",""
"","","","pavlovia","5","410440","0.0-5.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","","","",""
"1119","<p> Block 1</div> Press any key to continue. </p>"," ","html-keyboard-response","6","411560","0.0-6.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","","","",""
"3236","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","7","414797","0.0-7.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","21","S",""
"2551","<p> Total Tokens for current block: 21.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","8","417349","0.0-8.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","25","S",""
"2735","<p> Total Tokens for current block: 46.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","9","420084","0.0-9.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","25","S",""
"2632","<p> Total Tokens for current block: 71.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","10","422717","0.0-10.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","24","S",""
"2359","<p> Total Tokens for current block: 95.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","11","425077","0.0-11.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","21","S",""
"2432","<p> Total Tokens for current block: 116.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","12","427509","0.0-12.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","19","S",""
"2648","<p> Total Tokens for current block: 135.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","13","430157","0.0-13.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","25","S",""
"2335","<p> Total Tokens for current block: 160.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","14","432493","0.0-14.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","17","S",""
"2375","<p> Total Tokens for current block: 177.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","15","434869","0.0-15.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","22","S",""
"2415","<p> Total Tokens for current block: 199.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","16","437285","0.0-16.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","18","S",""
"2479","<p> Total Tokens for current block: 217.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","17","439765","0.0-17.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","18","S",""
"2335","<p> Total Tokens for current block: 235.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","18","442101","0.0-18.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","22","S",""
"2312","<p> Total Tokens for current block: 257.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","19","444413","0.0-19.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","17","S",""
"2359","<p> Total Tokens for current block: 274.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","20","446772","0.0-20.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","24","S",""
"2272","<p> Total Tokens for current block: 298.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","21","449045","0.0-21.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","23","S",""
"2591","<p> Total Tokens for current block: 321.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","22","451636","0.0-22.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","25","S",""
"2343","<p> Total Tokens for current block: 346.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","23","453980","0.0-23.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","18","S",""
"2503","<p> Total Tokens for current block: 364.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","24","456484","0.0-24.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","18","S",""
"2464","<p> Total Tokens for current block: 382.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","25","458949","0.0-25.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","21","S",""
"2863","<p> Total Tokens for current block: 403.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","26","461812","0.0-26.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","23","S",""
"2535","<p> Total Tokens for current block: 426.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","27","464348","0.0-27.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","18","S",""
"2479","<p> Total Tokens for current block: 444.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","28","466828","0.0-28.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","22","S",""
"2799","<p> Total Tokens for current block: 466.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","29","469628","0.0-29.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","38","R",""
"2295","<p> Total Tokens for current block: 504.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","30","471924","0.0-30.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","42","R",""
"2280","<p> Total Tokens for current block: 546.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","31","474204","0.0-31.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","0","R",""
"2240","<p> Total Tokens for current block: 546.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","32","476444","0.0-32.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","0","R",""
"2367","<p> Total Tokens for current block: 546.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","33","478812","0.0-33.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","0","R",""
"2287","<p> Total Tokens for current block: 546.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","34","481100","0.0-34.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","0","R",""
"2152","<p> Total Tokens for current block: 546.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","35","483252","0.0-35.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","18","S",""
"2335","<p> Total Tokens for current block: 564.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","36","485588","0.0-36.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","21","S",""
"2238","<p> Total Tokens for current block: 585.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","37","487827","0.0-37.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","0","R",""
"849","<p> Total Tokens for current block: 585.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","38","488677","0.0-38.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","16","S",""
"1479","<p> Total Tokens for current block: 601.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","39","490156","0.0-39.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","16","S",""
"1232","<p> Total Tokens for current block: 617.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","40","491388","0.0-40.0","59894fbbda239a0001fb8e16","64ad530e4483ba3cf33d797a","64c04f9069892ca44c8fbb62","0","20","S",""
