"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","block","sr","outcome","accuracy"
"13284","<p> Welcome to the experiment. </p> <p> Press any key to begin. </p>"," ","html-keyboard-response","0","13286","0.0-0.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","","","",""
"9648","<object 
      type=""application/pdf"" 
      data=""PIL.pdf"" 
      width=""900""
      height=""500""
      > 
      </object>
      <p>Press any key to continue.</p>
      "," ","html-keyboard-response","1","22936","0.0-1.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","","","",""
"5196","<p>By checking the box below, I confirm that:</p>
      <p>  1.	I have read and understand the information sheet for the above study. 
        I have had the opportunity to consider the information, ask questions and have 
        had these answered satisfactorily. </p>
      <p>  2.	I understand that my participation is voluntary and that I am free to withdraw 
        at any time without giving any reason, without my rights being affected.</p>
      <p>  3.	I understand that data collected during the study, may be looked at by individuals 
        from The University of Warwick. I give permission for these individuals to have access to my data.</p>
      <p>  4.	I understand that my choice and response time in the study will be recorded.</p> 
      <p>  5.	I understand that my anonymized data will be made publicly available to the scientific 
        community. There will be no way to tie these anonymized data back to me personally. </p>
      <p>  6.	I understand that my data may be used in future research. </p>
      <p>  7.  I agree to take part in the above study.	</p>
      </div>
      <p> If you do not agree, please exit by closing the browser. </p>
      <p> I have read and agreed with the points above. </p>
      ","0","html-button-response","2","28134","0.0-2.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","","","",""
"18848","
        <p>This experiment should not take more than 15-20 minutes.</p>
        </div>
        <p>On the screen you will see two options, A and B.  
          You are required to choose between these options for 50 times(trials) without any prior information.
          This constitutes one block. You will have 4 such blocks.</p>
        <p>You will start the experiment with 0 tokens.
          Each option will correspond to some loss or gain of tokens.
          Each block has different token values for each option.</p>
        <p>When you click on an option, the colour of the option will change to green.
          The tokens gained or lost will be shown under the choices after each trial.
          The tokens will accumulate within each block and are shown on the screen.
          After each block, the total tokens will be shown on the screen before the start of the next block.
          At the end of all 4 blocks, the accumulated tokens for all blocks will be shown.
          These tokens will convert to bonus payments you will recieve at the end of the experiment.</p>
          </div>
          <p> Press any key to read more about how the tokens convert to additional payments.</p>
      "," ","html-keyboard-response","3","46983","0.0-3.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","","","",""
"7727","
        <p>You will receive ÂŁ2.00 as a base payment for 15-20 minutes of your time along with 
          additional bonus payments.</p>
        </div>
        <p>The additional bonus payments are as follows:</p>
        <p>For 0 - 100 tokens, you will receive ÂŁ0.50</p>
        <p>For 100 - 200 tokens, you will receive ÂŁ1.00</p>
        <p>For 200 - 300 tokens, you will receive ÂŁ1.50</p>
        <p>If you get 300 tokens or above, you will receive ÂŁ2.00</p>
        <p>However, if the final accumulated tokens are negative, you will not receive any additional bonus 
          payments over the base payment.</p>
          </div>
          <p> Press any key to start the experiment.</p>
      "," ","html-keyboard-response","4","54709","0.0-4.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","","","",""
"","","","pavlovia","5","55969","0.0-5.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","","","",""
"1020","<p> Block 1</div> Press any key to continue. </p>","a","html-keyboard-response","6","56989","0.0-6.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","","","",""
"2857","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","7","59847","0.0-7.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","R","0",""
"2385","<p> Total Tokens for current block: 0.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","8","62232","0.0-8.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","R","-43",""
"2028","<p> Total Tokens for current block: -43.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","9","64261","0.0-9.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-23",""
"2035","<p> Total Tokens for current block: -66.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","10","66297","0.0-10.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-16",""
"2035","<p> Total Tokens for current block: -82.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","11","68332","0.0-11.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-17",""
"1998","<p> Total Tokens for current block: -99.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","12","70331","0.0-12.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-25",""
"2050","<p> Total Tokens for current block: -124.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","13","72382","0.0-13.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","R","-40",""
"2014","<p> Total Tokens for current block: -164.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","14","74397","0.0-14.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","R","0",""
"2269","<p> Total Tokens for current block: -164.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","15","76667","0.0-15.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","R","0",""
"2191","<p> Total Tokens for current block: -164.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","16","78859","0.0-16.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-23",""
"2145","<p> Total Tokens for current block: -187.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","17","81004","0.0-17.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-19",""
"2207","<p> Total Tokens for current block: -206.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","18","83212","0.0-18.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","R","0",""
"1938","<p> Total Tokens for current block: -206.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","19","85151","0.0-19.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","R","-37",""
"2186","<p> Total Tokens for current block: -243.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","20","87338","0.0-20.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","R","0",""
"2059","<p> Total Tokens for current block: -243.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","21","89398","0.0-21.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-18",""
"2077","<p> Total Tokens for current block: -261.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","22","91475","0.0-22.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-24",""
"2454","<p> Total Tokens for current block: -285.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","23","93930","0.0-23.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-25",""
"2713","<p> Total Tokens for current block: -310.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","24","96644","0.0-24.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-23",""
"2068","<p> Total Tokens for current block: -333.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","25","98713","0.0-25.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-22",""
"2501","<p> Total Tokens for current block: -355.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","26","101215","0.0-26.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-22",""
"2484","<p> Total Tokens for current block: -377.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","27","103700","0.0-27.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-22",""
"2806","<p> Total Tokens for current block: -399.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","28","106507","0.0-28.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-15",""
"8096","<p> Total Tokens for current block: -414.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","29","114603","0.0-29.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-20",""
"2568","<p> Total Tokens for current block: -434.00</p><p>Choose one of the following gambles:</p>","0","html-button-response","30","117172","0.0-30.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","R","0",""
"2222","<p> Total Tokens for current block: -434.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","31","119395","0.0-31.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-19",""
"2394","<p> Total Tokens for current block: -453.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","32","121790","0.0-32.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-19",""
"2385","<p> Total Tokens for current block: -472.00</p><p>Choose one of the following gambles:</p>","1","html-button-response","33","124175","0.0-33.0","604408285ea7974512737e72","64ad530e4483ba3cf33d797a","64babf657e9cca5f1c9ea7e5","0","S","-24",""
